https://www.ctcrash.uconn.edu/QueryTool2.action?qid=166508
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"834837","","3","4","2","Female","CT","06226","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Ives Street","E","false","1","","false","6","In Roadway - Other","1","No","1","No Improper Action","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Willimantic","UnitedStates","","","CT","","","","97","Other","NA","Windham Hospital"
"839244","1","1","43","1","Male","CT","06354","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","10","Improper Passing","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Moosup","","2","State","CT","4","1","No","1","Not Transported","",""
"839244","","2","61","1","Male","CT","06066","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Route 190","W","false","1","2","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","1","No Improper Action","88","Not Applicable","7","Shoulder/Roadside","1","Helmet","88","Not Applicable","1","Not Distracted","","","","Vernon","","88","Not applicable","CT","","","","3","EMS Ground","Stafford EMS","JMH"
"843603","","2","44","2","Female","CT","06250","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Puddin Ln","E","false","1","","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","MANSFIELD ","","2","State","IL","","","","3","EMS Ground","Mansfield EMS","WINDHAM"
"843603","1","1","63","2","Female","CT","06250","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","8","Outside the Vehicle (includes unspecified external distractions)","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Mansfield Cntr","","2","State","CT","4","1","No","1","Not Transported","",""
"846775","1","1","70","1","Male","CT","06280","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","99","Unknown","15","Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","7","Other Inside the Vehicle (eating, personal hygiene, etc.)","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Windham","","2","State","CT","4","1","No","1","Not Transported","",""
"846775","","3","59","1","Male","CT","06226","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Willimantic","UnitedStates","","","CT","","","","","","",""
"846775","","2","18","2","Female","CT","06226","3","Pedestrian","B","Suspected Minor Injury (B)","2","Physically Impaired","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Bridge Street","N","false","1","","false","1","Crossing Roadway","99","Unknown","1","No Improper Action","","","1","Intersection-Marked Crosswalk","0","None","","","1","Not Distracted","","","","Willimantic","UnitedStates","","","CT","","","","3","EMS Ground","Willimantic EMS","Windham Hospital"
"852885","","2","34","1","Male","CT","06340","3","Pedestrian","C","Possible Injury (C)","6","Under the Influence of Medications/Drugs/Alcohol","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Boston Turnpike ","W","false","1","","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","","","7","Shoulder/Roadside","88","Not Applicable","0","None","1","Not Distracted","","","","Groton","","2","State","CT","99","99","Unknown","1","Not Transported","NCFD",""
"852885","1","1","","99","Unknown","","","1","Driver","O","No Apparent Injury (O)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","0","None Used-Motor Vehicle Occupant","88","Not Applicable","99","Unknown","99","Unknown","2","Ran Off Roadway","","","","","","","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","","Unknown","99","Unknown","","0","99","Unknown","1","Not Transported","",""
"866056","","2","24","2","Female","CT","06001","3","Pedestrian","A","Suspected Serious Injury (A)","3","Emotional (depressed, angry, disturbed, etc.)","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Windham Street","S","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","","","1","Intersection-Marked Crosswalk","0","None","","","1","Not Distracted","","","","Avon           ","","2","State","CT","","","","3","EMS Ground","Willimantic Fire Department","Windham Hospital"
"866056","1","1","22","2","Female","CT","06250","1","Driver","O","No Apparent Injury (O)","3","Emotional (depressed, angry, disturbed, etc.)","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Mansfield Cntr ","","2","State","CT","4","1","No","1","Not Transported","",""
"868856","","2","21","2","Female","CT","06126","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","RT 195","S","false","1","","false","1","Crossing Roadway","1","No","97","Other","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","Hartford","","2","State","CT","","","","3","EMS Ground","Mansfield EMS","HARTFORD"
"868856","1","1","","99","Unknown","Un","","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","99","Unknown","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","UNKNOWN","","2","State","","99","1","No","1","Not Transported","",""
"868856","","3","19","1","Male","NY","12196","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","W Sand Lake","","","","NY","","","","","","",""
"869551","","2","33","1","Male","CT","06076","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","E","false","1","","false","1","Crossing Roadway","1","No","2","Dart/Dash","88","Not Applicable","7","Shoulder/Roadside","0","None","88","Not Applicable","1","Not Distracted","","","","STAFFORD SPRNGS","UnitedStates","2","State","CT","","","","1","Not Transported","",""
"869551","1","1","27","1","Male","CT","06076","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","15","Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Stafford Springs","","2","State","CT","4","1","No","1","Not Transported","",""
"870364","1","1","23","1","Male","CT","06250","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Mansfield","","2","State","CT","4","1","No","1","Not Transported","",""
"870364","","2","70","2","Female","CT","06237","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Valley St","W","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","","","2","Intersection-Unmarked Crosswalk","0","None","","","1","Not Distracted","","","","Columbia","UnitedStates","","","CT","","","","3","EMS Ground","Willimantic Ambulance","Windham Hospital"
"872590","","2","48","2","Female","CT","06226","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Windham St","N","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","","","1","Intersection-Marked Crosswalk","0","None","","","1","Not Distracted","","","","Willimantic    ","","2","State","CT","","","","3","EMS Ground","Willimantic Fire/Rescue","Windham Hospital"
"872590","1","1","26","1","Male","CT","06226","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Willimantic    ","","2","State","CT","4","1","No","1","Not Transported","",""
"872590","","3","51","2","Female","CT","06066","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Vernon","","","","CT","","","","","","",""
"876003","","3","42","1","Male","CT","06226","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Thread City Crossing","N","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","","","1","Intersection-Marked Crosswalk","0","None","","","1","Not Distracted","","","","Willimantic","","2","State","CT","","","","3","EMS Ground","Willimantic Fire/Rescue","Windham Hosptial"
"876003","1","2","51","2","Female","CT","06226","2","Passenger","O","No Apparent Injury (O)","","","","","","","","","","","","","","","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","88","Not applicable","","","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","13","First Row, Right Seat","","Willimantic","UnitedStates","","","CT","","","","1","Not Transported","",""
"876003","1","1","41","1","Male","CT","06226","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Willimantic","","2","State","CT","4","1","No","1","Not Transported","",""
"877690","","3","18","1","Male","CT","06790","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Hillside Road","W","false","1","","false","1","Crossing Roadway","99","Unknown","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Torrington     ","","2","State","CT","","","","3","EMS Ground","UConn ","Windham Hospital"
"877690","","5","25","1","Male","CT","06268","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Storrs Mansfield","","","","MA","","","","","","",""
"877690","","4","20","1","Male","NJ","07446","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RAMSEY","","","","","","","","","","",""
"877690","2","2","20","1","Male","CT","06612","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","88","Not Applicable","1","No Helmet","88","Not applicable","1","No","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Easton         ","","2","State","CT","4","1","No","1","Not Transported","",""
"877690","","6","21","1","Male","CT","06614","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Stratford      ","","","","CT","","","","","","",""
"877690","1","1","27","1","Male","CT","06320","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","88","Not Applicable","88","Not Applicable","88","Not applicable","99","Unknown","15","Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","7","Other Inside the Vehicle (eating, personal hygiene, etc.)","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","New London","","2","State","CT","4","1","No","1","Not Transported","",""
"879326","","2","21","1","Male","CT","06043","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","S. Eaglevill Road","E","false","2","1","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","Bolton","","2","State","CT","","","","3","EMS Ground","Mansfield Ambulance","WINDHAM GENERAL"
"879326","","3","21","1","Male","MA","02420","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lexington","","","","MA","","","","","","",""
"879326","2","1","72","1","Male","CT","06268","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Storrs","","2","State","CT","4","1","No","1","Not Transported","",""
"879835","1","1","40","1","Male","CT","06249","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","15","Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Lebanon","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"879835","","2","72","2","Female","CT","06235","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Chewink Rd","N","false","1","","false","6","In Roadway - Other","1","No","7","Entering/Exiting Parked/Standing Vehicle","88","Not Applicable","10","Driveway Access","0","None","88","Not Applicable","1","Not Distracted","","","","Chaplin","","2","State","CT","","","","3","EMS Ground","Windham Ambulance","WINDHAM"
"886914","1","1","39","1","Male","CT","06226","1","Driver","O","No Apparent Injury (O)","5","Asleep or Fatigued","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","6","Deployed-Combination","4","Too Fast for Conditions","13","Failed to Keep in Proper Lane","2","Ran Off Roadway","16","Swerved or Avoided Due to Wind, Slippery Surface, Motor Vehicle, Object, Non-Motorist in Roadway, etc.","14","Operated Motor Vehicle in Reckless or Aggressive Manner","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Willimantic","UnitedStates","2","State","CT","0","1","No","1","Not Transported","",""
"886914","","2","11","1","Male","CT","06226","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Chestnut Street","S","false","1","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Willimantic","UnitedStates","1","Not Licensed","","","","","3","EMS Ground","Willimantic Fire Rescue","WINDHAM HOSPITAL"
"886914","","3","5","1","Male","CT","06226","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Chestnut Street","S","false","1","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Willimantic","UnitedStates","1","Not Licensed","CT","","","","3","EMS Ground","Willimantic Fire Rescue","WINDHAM HOSPITAL"
"897497","","2","74","1","Male","CT","06076","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Rt.89","N","false","1","","false","8","Working in Trafficway for Incident Response","1","No","1","No Improper Action","","","3","Intersection – Other","3","Reflective Clothing","","","1","Not Distracted","","","","Union","","","","CT","","","","1","Not Transported","",""
"897497","1","1","56","1","Male","CT","06278","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","15","Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Ashford","","2","State","CT","4","1","No","1","Not Transported","",""
"907864","","2","22","1","Male","CT","06108","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Main Street","W","false","1","","false","5","Walking/Cycling on Sidewalk","1","No","99","Unknown","","","10","Driveway Access","0","None","","","99","Unknown if Distracted","","","","East Hartford","","","","CT","","","","4","Law Enforcement","NA","Windham Hospital"
"907864","1","1","65","2","Female","CT","06042","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Manchester","","2","State","CT","4","1","No","1","Not Transported","",""
"909544","","2","19","2","Female","CT","06239","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","2","Written Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Rt.6","E","false","1","","true","1","Crossing Roadway","1","No","10","Improper Turn/Merge","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Danielson","","2","State","CT","","","","3","EMS Ground","K&B","DAY KIMBALL"
"909544","1","1","64","1","Male","CT","06241","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Dayville","","2","State","CT","4","1","No","1","Not Transported","",""
"923560","1","1","","99","Unknown","Un","","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","99","Unknown","99","Unknown","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","UNKNOWN","UnitedStates","99","Unknown","99","99","1","No","1","Not Transported","",""
"923560","","2","55","2","Female","CT","06248","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","true","1","","false","99","Unknown","1","No","99","Unknown","","","99","Unknown","99","Unknown","","","99","Unknown if Distracted","","","","Hebron","","","","CT","","","","3","EMS Ground","Hebron Fire Department","HARTFORD HOSPITAL"
"927202","","2","8","1","Male","CT","06239","3","Pedestrian","B","Suspected Minor Injury (B)","97","Other","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Westcott Road","W","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","","","7","Shoulder/Roadside","99","Unknown","","","99","Unknown if Distracted","","","","DANIELSON","","","","","","","","3","EMS Ground","",""
"927202","1","1","52","2","Female","CT","06234","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","99","Unknown","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Brooklyn","","2","State","CT","","1","No","1","Not Transported","",""
"927733","1","1","59","2","Female","CT","06260","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","EAST PUTNAM","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"927733","","2","46","2","Female","CT","06260","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","EDMOND STREET","N","false","1","","false","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","88","Not Applicable","7","Shoulder/Roadside","0","None","88","Not Applicable","1","Not Distracted","","","","PUTNAM","","88","Not applicable","","88","1","No","1","Not Transported","",""
"928881","","2","44","2","Female","CT","06226","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","High Street","W","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","0","None","3","Talking on Hands-Free Electronic Device","","","","Willimantic","","2","State","CT","","","","3","EMS Ground","Willimantic EMS","Windham Hospital"
