https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"771021","3","1","Vehicle in Operation","1","","","","","","","","","22","Motor Vehicle In Motion","1","Straight Ahead","99","Unknown","","","99","","","99","Unknown","","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","","1","Straight Ahead","99","Unknown","","99","Unknown","99","Unknown","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","","SHEPARD AVE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"771907","1","3","Working Vehicle/Equipment","1","","","","","","S","Southbound","","17","Pedestrian","7","Turning Left","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","1","Passenger Car","7","Turning Left","99","Unknown","","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown","99","Unknown","","","New Haven","CT","UnitedStates","06519","false","true","","false","false","Dixwell Ave","false","","false","false","99","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"771907","2","3","Working Vehicle/Equipment","1","SYNERG","","","","","N","Northbound","false","19","Other Non-motorist","97","Other","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","3","Functional Damage","","","97","Other","0","None","","3","Traffic Control Signal","2","Yes","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Webster St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"775799","1","1","Vehicle in Operation","1","","2003","2003","Liberty","","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1J4GL48K13W721118","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","","false","false","","false","false","Ella T Grasso Blvd","false","CT","false","false","1","National General","","","","","","","","","","","","","","","","","","","","2021-02-27","","","",""
"789072","1","1","Vehicle in Operation","1","Hyundai","2013","2013","Elantra Gls/limited","Gray","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","5NPDH4AE9DH391458","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hamden","CT","","06514","","false","Wheelers Tow Company","false","false","Putnam Ave.","false","CT","false","false","1","NATIONWIDE","","","","","","","","","","","","","","","","","","","","","","","",""
"800785","1","1","Vehicle in Operation","2","Lexus","2004","2004","RX 330","Black","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JTJHA31UX40030614","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Middletown","CT","UnitedStates","06457","","false","HPD","false","false","Dixwell Ave","false","CT","false","false","88","Liberty Mutual Personal Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"804358","1","1","Vehicle in Operation","2","HONDA","2017","2017","CIVIC","","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","2HGFC2F72HH551542","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","HACKENSACK","NY","","076015244","","false","","false","false","Leeder Hill","false","NJ","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","2021-08-01","","","",""
"824573","1","1","Vehicle in Operation","1","Suba","2006","2006","Legacy O","Tan      ","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","4S4BP62C067303659   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","","","false","","false","false","Dixwell Avenue","false","CT","false","false","1","Amica","","","","","","","","","","","","","","","","","","","","2021-09-19","","","",""
"824573","2","1","Vehicle in Operation","2","Mercedes-benz","2017","2017","Gla250 4matic","White","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","WDCTG4GB8HJ339273","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hamden","CT","","06517","","false","","false","false","Dixwell Avenue","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","2021-01-27","","","",""
"832409","2","2","Parked Vehicle","0","Ford","2004","2004","F350 Sup","Gry      ","","","","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","1","3","Not Towed","88","Not Applicable","0","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","12","Parked","0","None","1FTSX31P64ED78480   ","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Southington","CT","UnitedStates","","","false","NA","false","false","Parking Lot","true","CT","false","false","1","Farm Family Casualty Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"832409","1","1","Vehicle in Operation","1","Gmc","2014","2014","Savana G","Whi      ","W","Westbound","false","22","Motor Vehicle In Motion","3","Backing","0","None","88","Not Applicable","1","3","Not Towed","88","Not Applicable","0","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","2","Minor Damage","4","Cargo Van (10,000 lbs/4,536 kg or less)","3","Backing","0","None","1GTW7FCA8E1124015   ","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Naugatuck","CT","","06770","","false","NA","false","false","Parking Lot","true","CT","false","false","1","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"840591","2","1","Vehicle in Operation","1","","","","","Silver","S","Southbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","30","","","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","3","Functional Damage","","","1","Straight Ahead","0","None","N/A","6","Stop Sign","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Campbell Avenue Crosswalk","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"840591","1","1","Vehicle in Operation","2","Hyundai","2019","2019","Sonata Se","White","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","30","3","Not Towed","4","Two-Way, Divided, Positive Median Barrier","5","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","5NPE24AF7KH796388","6","Stop Sign","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Branford","CT","","06405","","false","N/A","false","false","Captain Thomas Blvd","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","2021-10-05","","","",""
"851412","1","2","Parked Vehicle","0","Cadillac","2019","2019","Xts Limousine","Black","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","5","1","Straight","4","Downhill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","97","Other","1","Straight Ahead","0","None","2GEXG6U38K9550130","3","Traffic Control Signal","2","Yes","17","Pedestrian","44","Other Post, Pole, or Support","41","Utility Pole","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","","06516","","false","West Haven Police Department Impound Lot","false","false","Saw Mill Rd.","false","CT","false","false","1","National Liability And Fire Insurance Company","","","","","","","","","","","","","","","","","","","","2021-07-21","","","",""
"855817","1","1","Vehicle in Operation","1","NISS","2019","2019","MAX","Black","N","Northbound","false","17","Pedestrian","10","Entering Traffic Lane","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","10","Entering Traffic Lane","0","None","1N4AA6AV6KC360539","2","Person (including flagger, law enforcement, crossing guard, etc.)","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","","06516","","false","","false","false","ONTO CHASE LANE","false","CT","false","false","1","PROGRESSIVE","","","","","","","","","","","","","","","","","","","","","","","",""
"870329","2","1","Vehicle in Operation","1","Roadmaster ","","","","beige","","","","22","Motor Vehicle In Motion","99","Unknown","0","None","","","","","","1","Two-Way, Not Divided","","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","","99","Unknown","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","","Forest Rd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"870329","1","1","Vehicle in Operation","2","Mazda","2008","2008","Mazda3","Blue","S","Southbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JM1BK343281876454","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","","06513","","false","Bruneau's Garage (P.D. Impound)","false","false","Forest Rd","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"877306","1","1","Vehicle in Operation","1","Bmw","2011","2011","328xi Su","Blk      ","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","3","1","Straight","4","Downhill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","WBAPK5C59BA663025   ","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hamden","CT","","","","false","","false","false","Mix Avenue","false","CT","false","false","1","PLYMOUTH ROCK","","","","","","","","","","","","","","","","","","","","2022-01-15","","","",""
"880064","1","1","Vehicle in Operation","1","","","","","Black","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","Savin Ave. ","false","CT","false","false","1","NONE","","","","","","","","","","","","","","","","","","","","","","","",""
"884061","1","1","Vehicle in Operation","1","","","","Evading","Gray","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","99","Unknown","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","EVADING","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","true","","false","false","Lamberton St","false","","false","true","1","Evading","","","","","","","","","","","","","","","","","","","","","","","",""
"884063","1","1","Vehicle in Operation","1","","","","","","S","Southbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","2","(Sport) Utility Vehicle","1","Straight Ahead","99","Unknown","","3","Traffic Control Signal","2","Yes","17","Pedestrian","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Ella T Grasso Blvd","false","","false","false","1","Unknown","","","","","","","","","","","","","","","","","","","","","","","",""
"884066","2","1","Vehicle in Operation","1","Acura","2011","2011","Mdx","Gray","N","Northbound","","22","Motor Vehicle In Motion","7","Turning Left","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","2","Uphill","5","Sector 5 (South by SouthEast) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","7","Turning Left","0","None","2HNYD2H65BH530923","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Bllevue Rd","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2021-03-31","","","",""
"884066","1","1","Vehicle in Operation","1","Subaru","2007","2007","Impreza","Gray","W","Westbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","3","Hillcrest","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","JF1GD61677H525504","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Lombard Towing","false","false","Goffe Terr","false","CT","false","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"884066","3","2","Parked Vehicle","0","Mazda","2015","2015","6","White","E","Eastbound","","88","Not Applicable","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","2","Uphill","14","Top","3","Functional Damage","1","Passenger Car","12","Parked","0","None","JM1GJ1U58F1183643","1","No Control Device","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06511","false","false","","false","false","","true","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"884066","5","2","Parked Vehicle","0","Subaru","2006","2006","Legacy","White","E","Eastbound","","88","Not Applicable","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","12","Parked","0","None","4S3BL626867217770","1","No Control Device","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06511","false","false","","false","false","","true","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"884066","4","2","Parked Vehicle","0","Audi","2009","2009","A4","Black","E","Eastbound","","88","Not Applicable","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","2","Uphill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","12","Parked","0","None","WAUGF78KX9A208130","1","No Control Device","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06511","false","false","","false","false","","true","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"884809","2","1","Vehicle in Operation","1","Chevrolet","2011","2011","Silverado","Black","W","Westbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","1","Straight Ahead","0","None","1GCRKSE34BZ428605","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Orange","CT","UnitedStates","06477","false","false","","false","false","Elm St","false","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2021-04-07","","","",""
"884809","1","1","Vehicle in Operation","1","","","","","","N","Northbound","false","18","Pedalcycle/Pedalcyclist","5","Overtaking/Passing","0","None","88","Not Applicable","","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","3","Functional Damage","","","5","Overtaking/Passing","0","None","","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","11","Cross Centerline","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Orchar St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"884809","3","2","Parked Vehicle","0","Chrysler","2016","2016","Town","White","","","","88","Not Applicable","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","2","Minor Damage","3","Passenger Van","12","Parked","0","None","2C4RC1BG2GR141263","1","No Control Device","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06511","false","false","","false","false","","true","CT","false","false","1","Allstate","","","","","","","","","","","","","","","","","","","","2021-02-15","","","",""
"885347","1","3","Working Vehicle/Equipment","1","Ford","2019","2019","F59","White","E","Eastbound","","17","Pedestrian","6","Turning Right","99","Unknown","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","4","Cargo Van (10,000 lbs/4,536 kg or less)","6","Turning Right","99","Unknown","1F66F5KY4K0A17558","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Mahopac","NY","UnitedStates","10541","false","false","710 Sherman Parkway New Haven","false","false","Chapel Street","false","NJ","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"885429","1","1","Vehicle in Operation","1","","2019","2019","Corolla","","W","Westbound","","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","","3","Not Towed","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","7","Turning Left","0","None","2T1BURHE7KC153193","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Amity Rs","false","CT","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","2021-06-10","","","",""
"885510","1","1","Vehicle in Operation","1","Chevrolet","2020","2020","Silverado","Black","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","5","One-Way Trafficway","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","1","Straight Ahead","0","None","1GCRYDED2LZ219500","6","Stop Sign","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Catapano's","false","false","Chapel St","false","CT","false","false","1","Old Dominion","","","","","","","","","","","","","","","","","","","","2021-08-22","","","",""
"885683","1","4","Non-Collision Vehicle","1","Ford","1999","1999","F350","White","N","Northbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","1","Straight Ahead","99","Unknown","1FDWF36F4XEE11755","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Nhpd Garage","false","false","Grasso Blvd","false","CT","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"886016","1","1","Vehicle in Operation","1","","","","","","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","1","Passenger Car","1","Straight Ahead","0","None","","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","false","true","","false","false","Trumbull St","false","","false","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"886047","1","1","Vehicle in Operation","1","Ford","2008","2008","Taurus","Black","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","99","Unknown","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","1FAHP28WX8G105320","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","East Haven","CT","UnitedStates","06512","false","false","","false","false","Whalley Ave","false","CT","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"886091","1","1","Vehicle in Operation","1","Mazda","2021","2021","Cx-5 Grand Touring","Gray","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","JM3KFBDM8M0332703","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hamden","CT","","06514","","false","","false","false","Campbell Avenue","false","CT","false","false","1","American Commerce Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"886499","1","1","Vehicle in Operation","1","","","","","Blue","W","Westbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","99","Unknown","5","Pick Up","1","Straight Ahead","99","Unknown","EVADING","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Grand Ave","false","","false","false","88","Evading","","","","","","","","","","","","","","","","","","","","","","","",""
"886579","1","4","Non-Collision Vehicle","1","","","","","","S","Southbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","35","","","1","Two-Way, Not Divided","4","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","99","Unknown","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown","99","Unknown","","","","","","","false","true","","false","false","Ella T Grasso Blvd","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"886579","2","1","Vehicle in Operation","1","Honda","2006","2006","Civic Si","White","S","Southbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","2HGFG21526H701432","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","New Haven","CT","UnitedStates","06512","false","false","","false","false","Ella T Grasso Blvd","false","CT","false","false","1","Allstate","","","","","","","","","","","","","","","","","","","","2021-11-06","","","",""
