https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","Urban Area","Urban Area Text Format","No. of Through Lanes (Reverse Dir.)","No. of Through Lanes (Log Dir.)","Highway Type (FHWA)","Highway Type (FHWA) Text Format","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"979947","1","Complete","979947","979947","41.31520300","-72.94313000","3476110","New Haven","93","93","New Haven","2022-10-06","2022","10","October","6","5","Thursday","19:30:00","19","22033935","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.67","0556","SHERMAN AV","SHERMAN AV","ELM ST NO 1","","","","","41.31520300","-72.94313000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44175","2022-10-07 19:21:41.0","O","Open","2022-10-10 04:00:09.0","","","","","","","","","","","",""
"981856","1","Complete","981856","981856","41.29780900","-72.93551500","3478019","New Haven","93","93","New Haven","2022-10-11","2022","10","October","11","3","Tuesday","21:47:00","21","22034470","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","2","USRoute","47.33","1","1-N","1-N","","WASHINGTON AVE","85.0","Feet","N","41.29780900","-72.93551500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","223","2022-10-13 23:52:27.0","O","Open","2022-10-17 04:00:24.0","","G","NEW HAVEN","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","8400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","1","Rural"
"982568","1","Complete","982568","982568","41.29364800","-72.93314300","3478731","New Haven","93","93","New Haven","2022-10-16","2022","10","October","16","1","Sunday","19:55:00","19","22035058","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.90","0308","HOWARD AV","HOWARD AV","","SPRING ST.","200.0","Feet","S","41.29364800","-72.93314300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44050","2022-10-17 19:01:53.0","O","Open","2022-10-18 04:01:43.0","","","","","","","","","","","",""
"982785","1","Complete","982785","982785","41.37325200","-72.93946400","922110","Hamden","62","62","Hamden","2022-05-18","2022","5","May","18","4","Wednesday","22:17:00","22","2200020385","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.46","0411","PARADISE AV NO 5","PARADISE AV NO 5","","COOPER LN","1875.0","Feet","N","41.37325200","-72.93946400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0164","2022-10-18 15:16:26.0","O","Open","2022-10-18 15:33:56.0","","","","","","","","","","","",""
"986434","1","Complete","986434","986434","41.28655200","-72.93648800","922276","New Haven","93","93","New Haven","2022-10-29","2022","10","October","29","7","Saturday","21:56:00","21","22036649","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","3","State","0.48","10","10-N","10-N","","KIMBERLY AVE.","100.0","Feet","N","41.28655200","-72.93648800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44050","2022-10-30 04:19:25.0","O","Open","2022-10-31 04:02:10.0","","","","","","","","","","","",""
"990150","1","Complete","990150","990150","41.31593400","-72.94685200","3485343","New Haven","93","93","New Haven","2022-11-04","2022","11","November","4","6","Friday","10:01:00","10","22037294","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.39","0439","NORTON ST","NORTON ST","","MAPLE ST","220.0","Feet","N","41.31593400","-72.94685200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","19532","2022-11-04 23:23:01.0","C","Closed","2022-11-07 04:00:32.0","","","","","","","","","","","",""
"990156","1","Complete","990156","990156","41.32884500","-72.96599500","922292","New Haven","93","93","New Haven","2022-11-04","2022","11","November","4","6","Friday","18:09:00","18","22037383","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","4","3","State","0.57","63","63-N","63-N","","EMERSON ST","250.0","Feet","N","41.32884500","-72.96599500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","6","Dark-Unknown Lighting","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40812","2022-11-04 23:21:29.0","O","Open","2022-11-07 04:00:33.0","","G","NEW HAVEN","1","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","20400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","1","Rural"
"994746","1","Complete","994746","994746","41.37263300","-72.91706900","3489937","Hamden","62","62","Hamden","2022-11-10","2022","11","November","10","5","Thursday","15:53:00","15","2200042942","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","3","State","7.75","10","10-N","10-N","","Skiff St","1.0","TenthsofMile","S","41.37263300","-72.91706900","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","3","Glare","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0040","2022-11-18 07:27:49.0","C","Closed","2022-11-18 07:58:40.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","22100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"997829","1","Complete","997829","997829","41.31799400","-72.93797000","922328","New Haven","93","93","New Haven","2022-11-27","2022","11","November","27","1","Sunday","21:20:00","21","22040257","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.25","0257","GOFFE ST","GOFFE ST","","ORCHARD","50.0","Feet","N","41.31799400","-72.93797000","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","99","Unknown","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44175","2022-11-28 17:47:52.0","C","Closed","2022-11-29 04:00:11.0","22040257","","","","","","","","","","",""
"999670","1","Complete","999670","999670","41.30356000","-72.90869000","3493869","New Haven","93","93","New Haven","2022-12-01","2022","12","December","1","5","Thursday","16:57:00","16","22040784","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.84","0097","CHAPEL ST","CHAPEL ST","","EASTSTREET","100.0","Feet","E","41.30356000","-72.90869000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","42367","2022-12-01 21:53:45.0","C","Closed","2022-12-02 04:00:46.0","","","","","","","","","","","",""
"1000767","1","Complete","1000767","1000767","41.29668000","-72.95536000","3494966","West Haven","156","156","West Haven","2022-10-17","2022","10","October","17","2","Monday","22:00:00","22","2200051781","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","2","USRoute","46.30","1","1-N","1-N","","","","","","41.29668000","-72.95536000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","276","2022-10-25 09:40:55.0","C","Closed","2022-12-05 16:24:30.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","16400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1000864","1","Complete","1000864","1000864","41.27212700","-72.95222200","922330","West Haven","156","156","West Haven","2022-11-07","2022","11","November","7","2","Monday","10:11:00","10","2200055187","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.22","0390","SAVIN AV","SAVIN AV","","Center St","270.0","Feet","S","41.27212700","-72.95222200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","185","2022-11-17 09:33:40.0","O","Open","2022-12-05 16:22:20.0","","","","","","","","","","","",""
"1001011","1","Complete","1001011","1001011","41.32448800","-72.96340100","3495210","New Haven","93","93","New Haven","2022-08-15","2022","8","August","15","2","Monday","17:07:00","17","22027592","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.14","0006","ALDEN AV","ALDEN AV","WILLARD ST","","","","","41.32448800","-72.96340100","14","Motor Vehicle in Operation","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","402","2022-12-05 17:09:59.0","O","Open","2022-12-06 04:01:45.0","","","","","","","","","","","",""
"1001510","1","Complete","1001510","1001510","41.36739700","-72.92124214","3495709","Hamden","62","62","Hamden","2022-11-15","2022","11","November","15","3","Tuesday","14:08:00","14","2200043500","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","","","","","","2040 DIXWELL AVE","","Dixwell AVE","200.0","Feet","W","41.36739700","-72.92124214","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","2","Yes, School Bus Directly Involved","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","3","Non-trafficway","CT0006200","Hamden PD","0164","2022-12-07 09:28:32.0","C","Closed","2022-12-07 09:39:46.0","","","","","","","","","","","",""
"1003357","1","Complete","1003357","1003357","41.29637090","-72.95602547","3497556","West Haven","156","156","West Haven","2022-12-04","2022","12","December","4","1","Sunday","17:23:00","17","2200059434","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","2","USRoute","46.26","1","1-N","1-N","","Gilbert St","75.0","Feet","E","41.29637090","-72.95602547","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","299","2022-12-13 11:46:56.0","O","Open","2022-12-13 12:12:50.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","16400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1006419","1","Complete","1006419","1006419","41.31353000","-72.93415000","3500617","New Haven","93","93","New Haven","2022-12-22","2022","12","December","22","5","Thursday","17:13:00","17","22043287","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.86","0653","WHALLEY AV","WHALLEY AV","DWIGHT ST","","","","","41.31353000","-72.93415000","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","251","2022-12-22 23:43:14.0","O","Open","2022-12-23 04:00:27.0","","","","","","","","","","","",""
"1008114","1","Complete","1008114","1008114","41.32016000","-72.89310000","3502311","New Haven","93","93","New Haven","2022-12-24","2022","12","December","24","7","Saturday","16:48:00","16","22043473","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.49","0411","MIDDLETOWN AV","MIDDLETOWN AV","CLINTON AV","","","","","41.32016000","-72.89310000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","3","Dusk","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","43689","2022-12-29 20:17:55.0","C","Closed","2022-12-30 04:01:07.0","","","","","","","","","","","",""
"1011670","1","Complete","1011670","1011670","41.30142800","-72.92778000","3505866","New Haven","93","93","New Haven","2022-12-22","2022","12","December","22","5","Thursday","17:00:00","17","22043279","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","2","0","","","","","","18 TOWER LN","","CHURCH ST S","100.0","Feet","E","41.30142800","-72.92778000","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","6","Dark-Unknown Lighting","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","4","Parking Lot","CT0009300","New Haven PD","43690","2023-01-05 15:30:43.0","C","Closed","2023-01-06 04:00:50.0","","","","","","","","","","","",""
"1016363","1","Complete","1016363","1016363","41.27838980","-72.86875050","3510559","East Haven","44","44","East Haven","2023-01-16","2023","1","January","16","2","Monday","13:49:00","13","2300001300","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","","","","","","HEMINGWAY AVE","","Messina Drive","100.0","Feet","S","41.27838980","-72.86875050","9","Pedestrian","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0004400","East Haven PD","0715","2023-01-23 13:54:57.0","C","Closed","2023-01-23 14:17:43.0","","","","","","","","","","","",""
"1016764","1","Complete","1016764","1016764","41.31607700","-72.94079000","923018","New Haven","93","93","New Haven","2023-01-23","2023","1","January","23","2","Monday","18:12:00","18","23003131","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.47","0653","WHALLEY AV","WHALLEY AV","","HUDSON ST","190.0","Feet","E","41.31607700","-72.94079000","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44051","2023-01-24 02:42:59.0","O","Open","2023-01-25 04:00:02.0","","","","","","","","","","","",""
"1017327","1","Complete","1017327","1017327","41.31635800","-72.94168500","3511523","New Haven","93","93","New Haven","2023-01-22","2023","1","January","22","1","Sunday","19:00:00","19","23003015","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.42","0653","WHALLEY AV","WHALLEY AV","","SHERMAN AVE","200.0","Feet","E","41.31635800","-72.94168500","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44051","2023-01-26 19:55:42.0","C","Closed","2023-01-27 04:01:55.0","","","","","","","","","","","",""
"1018935","1","Complete","1018935","1018935","41.32767900","-72.93717400","923027","New Haven","93","93","New Haven","2023-02-01","2023","2","February","1","4","Wednesday","03:03:00","3","23004365","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.59","0557","SHERMAN PKWY","SHERMAN PKWY","","HARDING PLACE","50.0","Feet","N","41.32767900","-72.93717400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","432","2023-02-02 01:39:53.0","O","Open","2023-02-02 04:00:14.0","","","","","","","","","","","",""
"1019557","1","Complete","1019557","1019557","41.34041300","-72.93508600","922197","Hamden","62","62","Hamden","2022-08-02","2022","8","August","2","3","Tuesday","20:30:00","20","2200030219","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","3","State","5.32","10","10-N","10-N","GEORGE ST","","","","","41.34041300","-72.93508600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","6","Dark-Unknown Lighting","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0041","2023-02-05 16:27:48.0","O","Open","2023-02-05 17:06:53.0","","","","","","","","","","","",""
"1021017","1","Complete","1021017","1021017","41.32152600","-72.92963100","3515213","New Haven","93","93","New Haven","2023-02-08","2023","2","February","8","4","Wednesday","16:03:00","16","23005454","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.21","0429","MUNSON ST","MUNSON ST","CANAL ST NO 1","","","","","41.32152600","-72.92963100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","286","2023-02-09 18:06:05.0","C","Closed","2023-02-10 04:01:51.0","","","","","","","","","","","",""
"1027723","1","Complete","1027723","1027723","41.26188300","-72.89419900","922126","New Haven","93","93","New Haven","2022-05-22","2022","5","May","22","1","Sunday","20:20:00","20","22017026","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","1.99","337","337-E","337-E","","Beecher Place","115.0","Feet","E","41.26188300","-72.89419900","10","Pedalcycle/Pedalcyclist","1","Front to rear","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","42367","2022-05-22 23:55:33.0","O","Open","2023-03-02 17:08:58.0","","","","","","","","","","","",""
"1027795","1","Complete","1027795","1027795","41.31070530","-72.92997660","3521989","New Haven","93","93","New Haven","2023-02-26","2023","2","February","26","1","Sunday","01:34:00","1","23007873","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","1","4","4","Local","0.20","0726","ELM ST NO 2","ELM ST NO 2","YORK ST","","","","","41.31070530","-72.92997660","9","Pedestrian","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40952","2023-02-26 08:21:50.0","O","Open","2023-03-02 17:09:32.0","","","","","","","","","","","",""
"1028635","1","Complete","1028635","1028635","41.37264700","-72.91485500","3522829","Hamden","62","62","Hamden","2023-02-22","2023","2","February","22","4","Wednesday","09:07:00","9","2300006109","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","1","0","","","","","","2335 Dixwell Avenue","","Dixwell Avenue","500.0","Feet","E","41.37264700","-72.91485500","18","Other Non-Fixed Object","1","Front to rear","7","In Parking Lane or Zone","2","Cloudy","88","Not Applicable","1","Daylight","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","99","Unknown","99","Unknown","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0006200","Hamden PD","0027","2023-03-02 15:49:25.0","O","Open","2023-03-06 07:28:05.0","","","","","","","","","","","",""
"1030352","1","Complete","1030352","1030352","41.30559000","-72.93597000","3524540","New Haven","93","93","New Haven","2023-03-12","2023","3","March","12","1","Sunday","00:50:00","0","23009903","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.08","0565","SOUTH FRONTAGE RD-RT 34","SOUTH FRONTAGE RD-RT 34","PARK ST","","","","","41.30559000","-72.93597000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","42370","2023-03-12 05:14:11.0","C","Closed","2023-03-13 04:00:43.0","","","","","","","","","","","",""
"1035804","1","Complete","1035804","1035804","41.30878800","-72.90984500","3529990","New Haven","93","93","New Haven","2023-03-29","2023","3","March","29","4","Wednesday","16:23:00","16","23012448","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.49","0165","EAST ST","EAST ST","GRAND AV","","","","","41.30878800","-72.90984500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44056","2023-03-29 20:52:26.0","O","Open","2023-03-30 04:00:47.0","","","","","","","","","","","",""
