https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"926446","","2","59","1","Male","CT","06516","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Pheasant Road","W","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","0","None","1","Not Distracted","","","","WEST HAVEN","","","","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"928078","","2","59","1","Male","CT","06519","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA T GRASSO BLVD","N","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","2","State","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"930777","","2","18","1","Male","CT","06513","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Elm St","W","false","1","","true","97","Other","1","No","1","No Improper Action","","","8","Sidewalk","0","None","","","1","Not Distracted","","","","New Haven","UnitedStates","","","CT","","","","3","EMS Ground","AMR","Yale New Haven Hospital"
"933069","","3","57","2","Female","CT","06511","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA T. GRASSO BLVD","N","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","9","Not Visible (Dark Clothing, No Lighting, etc.)","2","Intersection-Unmarked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"940775","","2","59","1","Male","CT","06516","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Sawmill Road","S","false","1","","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","1","No Improper Action","","","7","Shoulder/Roadside","0","None","","","99","Unknown if Distracted","","","","WEST HAVEN","","","","","","","","3","EMS Ground","AMR","New Haven Hospital"
"942229","","2","40","1","Male","CT","06519","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","CRESCENT ST","","true","1","","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","4","Midblock-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"943431","","1","71","1","Male","CT","06511","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA GRASSO BLVD","S","","1","","","99","Unknown","1","No","99","Unknown","","","5","Travel Lane-Other Location","0","None","","","99","Unknown if Distracted","","","","NEW HAVEN","","88","Not applicable","","","","","3","EMS Ground","NEW HAVEN FIRE","YALE N-H HOSP"
"944267","","3","58","2","Female","CT","06513","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","LOMBARD ST","E","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"944693","","3","13","1","Male","CT","06516","5","Bicyclist","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Platt Ave","S","false","2","1","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","","","3","Intersection � Other","0","None","","","1","Not Distracted","","","","West Haven","UnitedStates","","","CT","","","","3","EMS Ground","AMR","YALE"
"946892","","2","55","1","Male","CT","06850","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","RT 122","S","","1","","","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","","","5","Travel Lane-Other Location","0","None","","","1","Not Distracted","","","","Norwalk","","88","Not applicable","","","","","3","EMS Ground","AMR","Yale NH Hosp"
"947637","","2","39","2","Female","NY","10468","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","3","Emotional (depressed, angry, disturbed, etc.)","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","CHURCH ST","W","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","99","Unknown","0","None","88","Not Applicable","1","Not Distracted","","","","Bronx","UnitedStates","1","Not Licensed","NY","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"959834","","2","61","2","Female","CT","06516","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","South Street","S","false","2","","false","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","","","7","Shoulder/Roadside","0","None","","","99","Unknown if Distracted","","","","West Haven","","2","State","CT","","","","3","EMS Ground","American Medical Response","New Haven Hospital"
"963271","","3","24","2","Female","CT","06514","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Langer Street","S","false","1","","false","97","Other","99","Unknown","99","Unknown","","","97","Other","0","None","","","1","Not Distracted","","","","Hamden","","","","CT","","","","3","EMS Ground","AMR ","New Haven Hospital"
"964443","","2","41","1","Male","CT","06511","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","LAMBERTON ST","E","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","97","Other","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","1","Not Transported","",""
"967139","","2","35","2","Female","CT","06513","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","STATE STREET","E","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"970263","","2","59","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","2","Physically Impaired","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","E","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"973503","","2","16","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","SHERMAN AVE","W","false","1","","false","1","Crossing Roadway","99","Unknown","4","Failure to Obey Traffic Signs, Signals, or Officer","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"974692","","2","29","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Dixwell Ave.","E","false","1","","false","2","Waiting to Cross Roadway","1","No","1","No Improper Action","","","1","Intersection-Marked Crosswalk","0","None","","","1","Not Distracted","","","","HAMDEN","","","","","","","","3","EMS Ground","AMR","New Haven Hospital"
"974692","","3","1","1","Male","CT","065183145","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Dixwell Ave.","E","false","1","","false","2","Waiting to Cross Roadway","1","No","1","No Improper Action","","","1","Intersection-Marked Crosswalk","0","None","","","1","Not Distracted","","","","Hamden       ","UnitedStates","","","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"975073","","2","25","2","Female","CT","06514","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Parking lot of 420 Campbell Avenue","S","false","1","","true","97","Other","1","No","1","No Improper Action","88","Not Applicable","9","Median/Crossing Island","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Hamden","","99","Unknown","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"976713","","2","17","1","Male","CT","06519","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA T GRASSO BLVD","E","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","1","Intersection-Marked Crosswalk","99","Unknown","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"977278","","2","47","2","Female","CT","06511","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","SHERMAN AVE","S","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","8","Inattentive (Talking, Eating, etc.)","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"977279","","2","20","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","LIMERICK ST","","true","1","","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"978917","","2","13","1","Male","CT","06511","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLSWORTH AVE","S","false","1","","false","1","Crossing Roadway","99","Unknown","2","Dart/Dash","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"979947","","1","48","2","Female","CT","06401","3","Pedestrian","A","Suspected Serious Injury (A)","3","Emotional (depressed, angry, disturbed, etc.)","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","SHERMAN AVENUE","N","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","99","Unknown","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Ansonia","UnitedStates","2","State","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"981856","","2","15","2","Female","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","99","Unknown","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","OTHER HOSPITAL"
"982568","","2","","99","Unknown","","","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","HOWARD AVE","W","false","1","","false","1","Crossing Roadway","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","88","Not Applicable","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"982785","","2","37","2","Female","CT","06514","3","Pedestrian","K","Fatal Injury (K)","3","Emotional (depressed, angry, disturbed, etc.)","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Paradise Avenue","N","false","1","","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","","","7","Shoulder/Roadside","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Hamden","","2","State","CT","","","","1","Not Transported","","OFFICE OF THE CHIEF MEDICAL EXAMINER"
"986434","","2","68","1","Male","CT","06519","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA T GRASSO BLVD","W","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","99","Unknown","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","99","Unknown","","","","","1","Not Transported","",""
"990150","","1","62","2","Female","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","2","Physically Impaired","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","NORTON ST","S","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","7","Shoulder/Roadside","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","99","Unknown","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"990156","","2","27","2","Female","CT","06511","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","W","false","1","","false","1","Crossing Roadway","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","2","Dart/Dash","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"994746","","2","72","2","Female","CT","06514","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Dixwell Ave","E","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","","","1","Intersection-Marked Crosswalk","0","None","","","99","Unknown if Distracted","","","","Hamden","","2","State","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"997829","","1","61","1","Male","CT","06514","3","Pedestrian","K","Fatal Injury (K)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","GOFFE","","true","1","","false","99","Unknown","1","No","99","Unknown","99","Unknown","99","Unknown","0","None","0","None","99","Unknown if Distracted","","","","Hamden","UnitedStates","1","Not Licensed","CT","","","","3","EMS Ground","AMERICAN MEDICAL RESPONSE","YALE-NH HOSP"
"999670","","2","40","1","Male","CT","06511","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","CHAPEL ST","S","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","99","Unknown","","99","99","Unknown","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1000767","","2","25","2","Female","CT","06516","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Boston Post Road","S","false","1","","false","1","Crossing Roadway","99","Unknown","3","Failure to Yield Right-Of-Way","","","1","Intersection-Marked Crosswalk","0","None","","","99","Unknown if Distracted","","","","West Haven","UnitedStates","","","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"1000864","","2","69","1","Male","CT","06516","3","Pedestrian","K","Fatal Injury (K)","2","Physically Impaired","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","SAVIN AVENUE","N","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","","","5","Travel Lane-Other Location","0","None","","","1","Not Distracted","","","","West Haven","","","","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"1001011","","2","77","1","Male","CT","06515","5","Bicyclist","A","Suspected Serious Injury (A)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ALDEN AVE","S","false","1","2","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","1","Intersection-Marked Crosswalk","1","Helmet","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","CT","","","","2","EMS Air","AMER MED RESPONSE","YALE-NH HOSP"
"1001510","","2","14","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","2040 Dixwell Ave - Hamden high school","E","false","1","","false","1","Crossing Roadway","2","Yes","3","Failure to Yield Right-Of-Way","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","HAMDEN","","2","State","","","","","3","EMS Ground","AMR","YNHH"
"1003357","","2","60","1","Male","CT","06519","3","Pedestrian","A","Suspected Serious Injury (A)","97","Other","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Boston Post Road","E","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","9","Not Visible (Dark Clothing, No Lighting, etc.)","5","Travel Lane-Other Location","0","None","0","None","99","Unknown if Distracted","","","","New Haven","","2","State","CT","","","","3","EMS Ground","City of West Haven Fire","New Haven Hospital"
"1006419","","1","40","1","Male","CT","06482","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","E","false","1","","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","97","Other","1","Intersection-Marked Crosswalk","0","None","97","Other","1","Not Distracted","","","","Sandy Hook","UnitedStates","2","State","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1008114","","2","18","1","Male","CT","06519","3","Pedestrian","A","Suspected Serious Injury (A)","97","Other","97","Other","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","CLINTON AVE","S","false","1","","false","1","Crossing Roadway","1","No","97","Other","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","1","Not Licensed","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1011670","","1","75","2","Female","CT","06525","3","Pedestrian","A","Suspected Serious Injury (A)","3","Emotional (depressed, angry, disturbed, etc.)","2","Physically Impaired","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","PARKING LOT","S","false","1","","false","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","5","In Roadway Improperly (Standing, Lying, Working, Playing)","97","Other","97","Other","88","Not Applicable","99","Unknown if Distracted","","","","Woodbridge","UnitedStates","","","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1016363","","2","83","2","Female","CT","06513","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","W","false","1","","true","97","Other","1","No","1","No Improper Action","","","97","Other","0","None","","","1","Not Distracted","","","","New Haven","","2","State","CT","","","","1","Not Transported","",""
"1016764","","3","42","2","Female","NC","28401","3","Pedestrian","K","Fatal Injury (K)","2","Physically Impaired","97","Other","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","","true","1","","false","97","Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Wilmington","UnitedStates","2","State","NC","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1017327","","2","42","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","N","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","5","Travel Lane-Other Location","97","Other","97","Other","1","Not Distracted","","","","New Haven","UnitedStates","2","State","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1018935","","2","17","1","Male","","","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","SHERMAN PARKWAY","","true","1","","false","99","Unknown","99","Unknown","99","Unknown","88","Not Applicable","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","","UnitedStates","99","Unknown","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1019557","","2","36","1","Male","CT","06514","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Dixwell Ave","E","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","2","Dart/Dash","2","Intersection-Unmarked Crosswalk","0","None","","","1","Not Distracted","","","","Hamden","","2","State","CT","","","","3","EMS Ground","AMR","Yale New Haven Hospital"
"1021017","","2","18","2","Female","IL","60637","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","HENRY ST","E","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","Chicargo","UnitedStates","1","Not Licensed","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
