https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","Urban Area","Urban Area Text Format","No. of Through Lanes (Reverse Dir.)","No. of Through Lanes (Log Dir.)","Highway Type (FHWA)","Highway Type (FHWA) Text Format","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"604045","1","Complete","604045","604045","41.56518000","-73.02981500","919133","Waterbury","151","151","Waterbury","2019-08-03","2019","8","August","3","7","Saturday","02:21:00","2","1900077302","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.91","755","NORTH MAIN ST","NORTH MAIN ST","","Brewster Street","50.0","Feet","N","41.56518000","-73.02981500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","737","2019-10-23 16:07:04.0","O","Open","2019-10-23 16:07:12.0","","K","WATERBURY","","2","","","12100","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"606719","1","Complete","606719","606719","41.31953000","-72.93400400","919209","New Haven","93","93","New Haven","2019-10-30","2019","10","October","30","4","Wednesday","20:03:00","20","19043950","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.46","152","DIXWELL AV","DIXWELL AV","","ADMIRAL STREET","100.0","Feet","S","41.31953000","-72.93400400","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","125","2019-10-31 01:37:23.0","O","Open","2019-10-31 04:00:29.0","","G","NEW HAVEN","","2","","","5900","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"608410","1","Complete","608410","608410","41.42139800","-72.82527100","918171","Wallingford","148","148","Wallingford","2018-08-15","2018","8","August","15","4","Wednesday","21:40:00","21","1800393575","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","1","Interstate","10.82","91","91-N","91-N","","Exit 13 off ramp","30.0","Feet","S","41.42139800","-72.82527100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0467","2019-11-04 13:26:04.0","C","Closed","2019-11-04 13:30:20.0","","G","NEW HAVEN","3","3","5","6-7 LANES DIVIDED (WIDTH 72'-95')","81800","1","INTERSTATE - NEW HPMS","2","Urban"
"613397","1","Complete","613397","613397","41.23314500","-73.03379700","918252","Milford","84","84","Milford","2018-11-16","2018","11","November","16","6","Friday","02:41:00","2","1800550197","K","Fatal (Kill)","K","Fatal Injury (K)","2","1","0","1","Interstate","39.57","95","95-N","95-N","","Exit 40","2.0","TenthsofMile","S","41.23314500","-73.03379700","9","Pedestrian","2","Front to front","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","5","Road Surface Condition (wet, icy, snow, slush, etc.)","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0923","2019-11-18 03:04:18.0","C","Closed","2019-11-18 03:10:58.0","","A","BRIDGEPORT - STAMFORD","3","3","5","6-7 LANES DIVIDED (WIDTH 72'-95')","131900","1","INTERSTATE - NEW HPMS","2","Urban"
"619865","1","Complete","619865","619865","41.39664500","-72.87085400","918260","North Haven","101","101","North Haven","2018-11-22","2018","11","November","22","5","Thursday","02:34:00","2","1800560305","K","Fatal (Kill)","K","Fatal Injury (K)","4","1","0","3","State","53.69","15","15-N","15-N","","EXIT #63 ent ramp NB","4.0","TenthsofMile","N","41.39664500","-72.87085400","14","Motor Vehicle in Operation","1","Front to rear","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","1","Backup Due to Prior Crash","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","1382","2019-12-03 16:45:17.0","O","Open","2019-12-03 16:54:43.0","1800560423","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","58000","2","PRIN ART-OTHER FREEWAYS & EXPRESSWAYS - NEW HPMS","2","Urban"
"622139","1","Complete","622139","622139","41.29340000","-72.94428500","919244","New Haven","93","93","New Haven","2019-12-06","2019","12","December","6","6","Friday","08:43:00","8","19048886","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","0.91","10","10-N","10-N","","ADELINE ST","150.0","Feet","N","41.29340000","-72.94428500","9","Pedestrian","88","Not Applicable","1","On Roadway","2","Cloudy","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","137","2019-12-06 12:51:12.0","C","Closed","2019-12-10 04:01:39.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","22200","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"624008","1","Complete","624008","624008","41.51300000","-72.78540000","3142432","Meriden","80","80","Meriden","2019-05-29","2019","5","May","29","4","Wednesday","12:00:00","12","19004052","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","","","","","","DRIVEWAY OF 139 MILLER AVENUE","","MILLER AVENUE","150.0","Feet","S","41.51300000","-72.78540000","9","Pedestrian","88","Not Applicable","8","Off Roadway,  Location Unknown","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","8","Driveway Access","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","2","Private Road","3","Non-trafficway","CT0008000","Meriden PD","344","2019-12-06 14:12:33.0","O","Open","2019-12-12 09:31:21.0","","","","","","","","","","","",""
"632772","1","Complete","632772","632772","41.28325700","-72.88073700","919200","East Haven","44","44","East Haven","2019-10-18","2019","10","October","18","6","Friday","15:52:00","15","1900028284","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","3","4","Local","0.64","182","MAIN ST","MAIN ST","","Kimberly Avenue Ext","350.0","Feet","W","41.28325700","-72.88073700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0004400","East Haven PD","0925","2020-01-02 15:20:32.0","O","Open","2020-01-02 15:20:34.0","","G","NEW HAVEN","","2","","","10000","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"638320","1","Complete","638320","638320","41.29942600","-72.94983500","920007","New Haven","93","93","New Haven","2020-01-14","2020","1","January","14","3","Tuesday","19:29:00","19","20002356","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","3","State","1.61","10","10-N","10-N","","US-1","750.0","Feet","N","41.29942600","-72.94983500","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","5","Dark-Not Lighted","2","Wet","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40814","2020-01-15 01:42:12.0","O","Open","2020-01-16 04:00:37.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","20700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"641684","1","Complete","641684","641684","41.31787400","-72.94578400","920011","New Haven","93","93","New Haven","2020-01-22","2020","1","January","22","4","Wednesday","19:39:00","19","20003772","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","4","Local","0.18","653","WHALLEY AV","WHALLEY AV","","NORTON ST","50.0","Feet","E","41.31787400","-72.94578400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","79","2020-01-22 23:54:54.0","O","Open","2020-01-23 04:01:19.0","","G","NEW HAVEN","","4","","","21100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"643757","1","Complete","643757","643757","41.56285100","-73.00735300","919182","Waterbury","151","151","Waterbury","2019-09-23","2019","9","September","23","2","Monday","19:48:00","19","1900097913","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","3","State","18.04","69","69-N","69-N","","Framingham Dr","80.0","Feet","S","41.56285100","-73.00735300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","693","2020-01-29 11:15:45.0","C","Closed","2020-01-29 11:45:53.0","","K","WATERBURY","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","14800","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"647224","1","Complete","647224","647224","41.32905900","-73.09171700","919144","Derby","37","37","Derby","2019-08-12","2019","8","August","12","2","Monday","07:07:00","7","19-7581","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.09","109","NINTH ST","NINTH ST","","Hawkins St","150.0","Feet","W","41.32905900","-73.09171700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","2","Dawn","1","Dry","2","Visual Obstruction(s)","3","Glare","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0003700","Derby PD","068","2019-11-26 11:41:00.0","C","Closed","2019-11-26 11:40:00.0","","A","BRIDGEPORT - STAMFORD","","2","","","","7","LOCAL - NEW HPMS","2","Urban"
"654482","1","Complete","654482","654482","41.29765700","-72.94027100","920034","New Haven","93","93","New Haven","2020-02-17","2020","2","February","17","2","Monday","15:45:00","15","20008297","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","2","USRoute","47.08","1","1-N","1-N","","WEST ST","120.0","Feet","N","41.29765700","-72.94027100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40955","2020-02-18 16:56:30.0","O","Open","2020-02-19 04:01:07.0","","G","NEW HAVEN","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","8600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"656526","1","Complete","656526","656526","41.33120800","-72.87426700","920033","New Haven","93","93","New Haven","2020-02-23","2020","2","February","23","1","Sunday","18:35:00","18","20009305","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","0.86","17","17-N","17-N","","CROSS ST","100.0","Feet","N","41.33120800","-72.87426700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","6","Dark-Unknown Lighting","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40807","2020-02-24 18:21:02.0","O","Open","2020-02-25 04:00:45.0","","G","NEW HAVEN","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","9800","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"662738","1","Complete","662738","662738","41.30826200","-72.96793600","920038","West Haven","156","156","West Haven","2020-01-09","2020","1","January","9","5","Thursday","18:46:00","18","2000001751","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","21.11","34","34-E","34-E","","FOREST RD","400.0","Feet","E","41.30826200","-72.96793600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","160","2020-03-03 12:46:02.0","O","Open","2020-03-06 11:34:35.0","","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","22100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"668888","1","Complete","668888","668888","41.49236700","-72.80576700","920016","Wallingford","148","148","Wallingford","2020-01-29","2020","1","January","29","4","Wednesday","15:35:00","15","2000002825","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.24","388","YALE AV","YALE AV","OLD YALE AV","","","","","41.49236700","-72.80576700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","3","Glare","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0014800","Wallingford PD","197","2020-03-13 14:41:47.0","O","Open","2020-03-26 10:47:33.0","","G","NEW HAVEN","","2","","","4500","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"671352","1","Complete","671352","671352","41.29304000","-72.94393000","920064","New Haven","93","93","New Haven","2020-04-04","2020","4","April","4","7","Saturday","19:56:00","19","20014690","K","Fatal (Kill)","K","Fatal Injury (K)","2","1","2","3","State","1.07","10","10-N","10-N","","ADELINE ST","75.0","Feet","N","41.29304000","-72.94393000","9","Pedestrian","99","Unknown","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","158","2020-04-05 03:09:21.0","O","Open","2020-04-06 04:01:03.0","20-014690","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","20200","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"674778","1","Complete","674778","674778","41.34467400","-72.93446200","920026","Hamden","62","62","Hamden","2020-02-12","2020","2","February","12","4","Wednesday","04:56:00","4","2000006645","K","Fatal (Kill)","K","Fatal Injury (K)","1","2","0","3","State","5.61","10","10-N","10-N","","WOODIN ST","40.0","Feet","N","41.34467400","-72.93446200","39","Other Fixed Object (wall, building, tunnel, etc.)","88","Not Applicable","4","Roadside","1","Clear","","","4","Dark-Lighted","1","Dry","0","None","","","","","0","None","","","","","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0062","2020-02-27 15:42:00.0","O","Open","2020-02-18 07:39:00.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","24700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"681701","1","Complete","681701","681701","41.30904300","-72.89516100","920103","New Haven","93","93","New Haven","2020-05-21","2020","5","May","21","5","Thursday","16:26:00","16","20018768","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.49","264","GRAND AV","GRAND AV","","FERRY ST","30.0","Feet","E","41.30904300","-72.89516100","14","Motor Vehicle in Operation","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40793","2020-05-21 21:25:10.0","O","Open","2020-05-22 04:01:06.0","","G","NEW HAVEN","","2","","","6600","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"690442","1","Complete","690442","690442","41.50706100","-72.88647400","920115","Cheshire","25","25","Cheshire","2020-06-12","2020","6","June","12","6","Friday","19:55:00","19","2000015769","K","Fatal (Kill)","K","Fatal Injury (K)","2","1","3","4","Local","0.64","208","WIESE RD","WIESE RD","","Richmond Glen Dr","360.0","Feet","N","41.50706100","-72.88647400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","97","Other","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0002500","Cheshire PD","63","2020-06-22 12:30:36.0","O","Open","2020-06-22 12:36:49.0","","G","NEW HAVEN","","2","","","1500","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"694270","1","Complete","694270","694270","41.57957500","-73.03052500","920046","Waterbury","151","151","Waterbury","2020-03-08","2020","3","March","8","1","Sunday","12:36:00","12","2000025527","K","Fatal (Kill)","K","Fatal Injury (K)","2","1","0","4","Local","0.09","499","HILL ST","HILL ST","CHASE AV","","","","","41.57957500","-73.03052500","14","Motor Vehicle in Operation","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","531","2020-07-02 11:08:32.0","C","Closed","2020-07-02 11:18:13.0","","K","WATERBURY","","2","","","4700","7","LOCAL - NEW HPMS","2","Urban"
"698400","1","Complete","698400","698400","41.30876700","-72.92535100","920149","New Haven","93","93","New Haven","2020-07-12","2020","7","July","12","1","Sunday","16:31:00","16","20024081","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","3","4","Local","0.48","726","ELM ST NO 2","ELM ST NO 2","TEMPLE ST","","","","","41.30876700","-72.92535100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","441","2020-07-14 14:19:26.0","O","Open","2020-07-15 04:00:31.0","","G","NEW HAVEN","","3","","","18200","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"717110","1","Complete","717110","717110","41.29747200","-72.94899400","920193","New Haven","93","93","New Haven","2020-08-31","2020","8","August","31","2","Monday","20:24:00","20","20029712","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","1.47","","10-S","ELLA T GRASSO BLVD","US-1","","","","","41.29747200","-72.94899400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40810","2020-09-01 05:04:36.0","O","Open","2020-09-03 04:01:44.0","","","","","","","","","","","",""
"724711","1","Complete","724711","724711","41.33185300","-72.97406700","920209","New Haven","93","93","New Haven","2020-09-27","2020","9","September","27","1","Sunday","01:39:00","1","20032803","K","Fatal (Kill)","K","Fatal Injury (K)","3","1","2","3","State","1.05","63","63-N","63-N","","ANTHONY ST","40.0","Feet","S","41.33185300","-72.97406700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","175","2020-09-27 06:17:46.0","O","Open","2020-09-28 04:01:00.0","","G","NEW HAVEN","","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","22900","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"727262","1","Complete","727262","727262","41.57476100","-72.76934000","920179","Meriden","80","80","Meriden","2020-08-23","2020","8","August","23","1","Sunday","23:37:00","23","20004746","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","67.78","15","15-N","15-N","","N COLONY RD","500.0","Feet","S","41.57476100","-72.76934000","9","Pedestrian","88","Not Applicable","2","Shoulder","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","2","Trafficway, Not on Road","CT0008000","Meriden PD","340","2020-09-29 16:54:59.0","O","Open","2020-09-30 07:43:08.0","","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","27000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"728996","1","Complete","728996","728996","41.30486700","-72.93415300","920216","New Haven","93","93","New Haven","2020-10-06","2020","10","October","6","3","Tuesday","16:04:00","16","20033990","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.16","0766","YORK ST","YORK ST","SOUTH FRONTAGE RD-RT 34","","","","","41.30486700","-72.93415300","10","Pedalcycle/Pedalcyclist","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40967","2020-10-06 22:29:50.0","O","Open","2020-10-07 04:00:38.0","","","","","","","","","","","",""
"756140","1","Complete","756140","756140","41.52100800","-72.81277200","920241","Meriden","80","80","Meriden","2020-11-05","2020","11","November","5","5","Thursday","14:23:00","14","20006334","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","2.06","71","71-N","71-N","","HALL AVE","700.0","Feet","S","41.52100800","-72.81277200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0008000","Meriden PD","608","2020-11-05 21:30:47.0","O","Open","2020-11-12 08:07:38.0","","G","NEW HAVEN","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","7100","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
