https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"889186","1","1","Vehicle in Operation","1","Kawasaki","2004","2004","Zx-6r","Silver Or Aluminum","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","1","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","0","None","JKBZXJB124A023333","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Naugatuck","CT","UnitedStates","06770","false","false","Nhpd Garage","false","false","Norton St","false","","false","true","88","No Info","","","","","","","","","","","","","","","","","","","","","","","",""
"889415","1","1","Vehicle in Operation","2","NEW FLYER","2017","2017","Nfxd40","Blue","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","8","Transit Bus","1","Straight Ahead","0","None","5FYD8FV10HC1801","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","88","Not Applicable","Hamden","CT","UnitedStates","","false","false","","false","false","Chapel St","false","CT","false","false","3","Self Insured","","CT Transit","Hamden","CT","","06517","2","Intrastate Carrier","","","","","","99","Unknown","11","Bus (seats for more than 15 occupants, including driver)","2","Bus","2021-12-30","88","Not Applicable","",""
"891529","1","1","Vehicle in Operation","1","","","","","","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","false","true","","false","false","Farren Ave","false","","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"896857","1","1","Vehicle in Operation","1","ACUR","2014","2014","MDX","Black","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","3","1","Straight","3","Hillcrest","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","5FRYD4H84EB025483","2","Person (including flagger, law enforcement, crossing guard, etc.)","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","UnitedStates","06516","","true","Seymour Police Department","false","false","Bank Street","false","CT","false","false","88","The Standard Fire Insurance Company","","","","","","","","","","","","","","","","","","","","2022-01-22","","","",""
"898897","1","1","Vehicle in Operation","1","Jeep","2014","2014","Compass","Gray","W","Westbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","40","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","5","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","99","Unknown","1C4NJCBA4ED843631","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Bruneaus","false","false","Bosotn Post Rd","false","CT","false","false","88","State Farm","","","","","","","","","","","","","","","","","","","","2021-12-30","","","",""
"903417","1","1","Vehicle in Operation","0","Volvo","2009","2009","Tractor","White","W","Westbound","","17","Pedestrian","97","Other","99","Unknown","88","Not Applicable","","2","Towed But not Due to Disabling Damage","88","Not Applicable","2","1","Straight","4","Downhill","99","Unknown","1","No Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","97","Other","99","Unknown","4V4NC9TJ09N266564","1","No Control Device","88","Not Applicable","17","Pedestrian","4","Jackknife","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Mount Crawford","VA","UnitedStates","22841","false","false","Bruneaus","false","false","","true","VA","false","false","1","Usi Insurance Services Llc-cl","","","","","","","","","","","","","","","","","","","","2022-03-01","","","",""
"909246","1","1","Vehicle in Operation","1","","","","","","S","Southbound","","17","Pedestrian","99","Unknown","0","None","","","","3","Not Towed","5","One-Way Trafficway","2","1","Straight","1","Level","99","Unknown","99","Unknown","99","Unknown","99","Unknown","0","None","","1","No Control Device","88","Not Applicable","17","Pedestrian","","","","","","","1","No Special Function","88","Not applicable","","","","","","","","true","","","","Frontage Rd - RT 1","","","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"911016","1","1","Vehicle in Operation","1","Mercedes Benz","2017","2017","C300","white","S","Southbound","","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","","","30","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","WDDZF4KB6HA219147","1","No Control Device","88","Not Applicable","9","Ran Off Roadway Left","18","Pedalcycle/Pedalcyclist","30","Bridge Rail","1","Overturn/Rollover","1","No Special Function","88","Not applicable","","","Hamden","CT","","06514","true","","","","","Dixwell Ave RT 10","","CT","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"911016","2","1","Vehicle in Operation","1","","","","","","S","Southbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","","","30","","","1","Two-Way, Not Divided","","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","unknown","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","","Dixwell Ave","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"921793","1","1","Vehicle in Operation","1","Toyota","2010","2010","Avalon Xl/xls/limit","White","N","Northbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","3","Curve Right","2","Uphill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","2","Negotiating a Curve","0","None","4T1BK3DB6AU352540","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","WATERBURY","CT","","06706","","false","Eastwood Towing","false","false","Thomaston Av","false","CT","false","false","88","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"921794","1","1","Vehicle in Operation","1","FREIGHTLINER CO","2019","2019","CB","BLUE","E","Eastbound","false","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","3","1","Straight","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","7","Turning Left","0","None","1FVACWFCXKHKT3764","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","88","Not Applicable","DEER PARK","NY","","","","false","Karas","false","false","E Main St","false","NY","false","false","88","","","JP EXPRESS SERVICE","DEER PARK","NY","","","1","Interstate Carrier","","","","","","2","10,001-26,000 lbs","2","Single-Unit Truck (2-axle and GVWR more than 10,000 lbs)","3","Van/Enclosed Box","","88","Not Applicable","",""
"923255","2","1","Vehicle in Operation","1","Trek","","","","","S","Southbound","","22","Motor Vehicle In Motion","1","Straight Ahead","99","Unknown","","","25","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","99","Unknown","","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","true","College St","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"923255","1","1","Vehicle in Operation","1","","","","","","","","","18","Pedalcycle/Pedalcyclist","7","Turning Left","99","Unknown","","","25","3","Not Towed","1","Two-Way, Not Divided","","1","Straight","1","Level","99","Unknown","99","Unknown","5","Pick Up","7","Turning Left","99","Unknown","","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","","","","","","","1","No Special Function","88","Not applicable","","","","","","","","true","","","","Grove St","","","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"932951","1","1","Vehicle in Operation","1","JEEP","2021","2021","WRG","Green,Dark","N","Northbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","2","2","Curve Left","2","Uphill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","2","Negotiating a Curve","0","None","1C4HJXEN2MW589262","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Oshkosh","WI","","54902","","true","N/A","false","false","Branford Road","false","CT","false","false","88","Progressive Direct Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"943431","1","1","Vehicle in Operation","1","TOYOTA","2015","2015","SCION","BLUE","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","","","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JTKJF5C73FJ001227","1","No Control Device","88","Not Applicable","17","Pedestrian","","","","","","","1","No Special Function","88","Not applicable","","","NEW HAVEN","CT","","06511","true","","","","","ETTA T GRASSO BLVD","","CT","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"945418","1","1","Vehicle in Operation","2","Toyota","2019","2019","Sienna","Black","S","Southbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","30","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","3","Passenger Van","1","Straight Ahead","0","None","5TDZZ3DC3KS991794","1","No Control Device","88","Not Applicable","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","false","Continental Garage 748 N. Colony Road. Wallingford","false","false","South Main Street","false","CT","false","false","88","Berkshire Hathaway Specialty Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"946892","1","1","Vehicle in Operation","2","MAZDA","2008","2008","MAZDA 3","BLUE","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","","","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JM1BK343281876454","1","No Control Device","88","Not Applicable","17","Pedestrian","26","Other Non-Fixed Object","","","","","1","No Special Function","88","Not applicable","","","NEW HAVEN","CT","","06513","true","","","","","FOREST RD","","CT","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"947932","1","1","Vehicle in Operation","1","Volkswagen","2012","2012","JettaSe","WHITE","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","0","None","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","3VWDP7AJ4CM456871","1","No Control Device","88","Not Applicable","17","Pedestrian","","","","","","","1","No Special Function","88","Not applicable","","","WEST HAVEN","CT","UnitedStates","06516","false","false","Police Headquarters","false","false","Old Tavern Road","false","CT","false","false","1","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","2023-01-01","","","",""
"961781","1","3","Working Vehicle/Equipment","1","Sterling","2001","2001","LT9500","Red","S","Southbound","false","17","Pedestrian","3","Backing","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","1","No Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","3","Backing","0","None","2FZXEDZB21AH30581","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hartford","CT","","06105","","false","Tracy's","false","false","Pole Hill Rd","false","CT","false","false","88","Central Insurance Company","1627069","DONALD ENTEPRISES LLC","HARTFORD","CT","","06105","1","Interstate Carrier","","","","","","99","Unknown","99","Unknown","99","Unknown","","88","Not Applicable","",""
"966551","1","1","Vehicle in Operation","1","Mazda","2020","2020","Cx-30 Select","Black","S","Southbound","false","17","Pedestrian","11","Slowing","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","11","Slowing","0","None","3MVDMBCL7LM140232","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Wallingford","CT","","06492","true","false","Plunskes Garage #915 N. Colony Rd. Wallingford, CT.","false","false","Old Colony Road (Route 71)","false","CT","false","false","88","THE STANDARD FIRE INSURANCE COMPANY","","","","","","","","","","","","","","","","","","","","","","","",""
"969416","1","1","Vehicle in Operation","1","Audi","2013","2013","Q7 Premium Plus","Blue","S","Southbound","false","17","Pedestrian","4","Changing Lanes","0","None","88","Not Applicable","55","3","Not Towed","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","3","Hillcrest","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","4","Changing Lanes","0","None","WA1LMAFE3DD015482","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Orange","CT","","06477","","false","N/A","false","false","Route 15","false","CT","false","false","88","LM-General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"982785","1","1","Vehicle in Operation","1","Subaru","2004","2004","Impreza Outback Spor","Red","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","2","Uphill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JF1GG68584H800054","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hamden","CT","","06514","","true","","false","false","Paradise Ave","false","CT","false","false","88","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"986434","1","1","Vehicle in Operation","1","Honda","","","","Silver Or Aluminum","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","1","Straight Ahead","0","None","UNK","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","false","true","","false","false","Ella T Grasso","false","","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"986582","2","1","Vehicle in Operation","1","Nissan","2016","2016","Rogue S/sl/sv","Gray","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","KNMAT2MV6GP621094","1","No Control Device","88","Not Applicable","17","Pedestrian","23","Parked Vehicle","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hamden","CT","","06518","","false","AMITY MOTORS, WOODBRIDGE, CT","false","false","RT 15 NORTHBOUND","false","CT","false","false","88","LM-General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"986582","1","2","Parked Vehicle","0","DODGE","2014","2014","CHARGER","","N","Northbound","false","22","Motor Vehicle In Motion","12","Parked","7","Tires","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","12","Parked","7","Tires","2C3CDXBG7EH234583","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Philadelphia","PA","","19140","","false","AMITY MOTORS, WOODBRIDGE, CT","false","false","RT 15 NORTHBOUND","false","PA","false","false","88","FPA0020333900","","","","","","","","","","","","","","","","","","","","","","","",""
"990156","1","1","Vehicle in Operation","1","Mazda","2011","2011","Mazda6i","Black","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","1YVHZ8CH7B5M02297","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","Milford","CT","UnitedStates","06460","false","false","Nhpd Garage","false","false","Whalley Ave","false","CT","false","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"991692","1","1","Vehicle in Operation","1","Nishiki","","","Bravo","Blue","W","Westbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","","","25","","","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","2","Minor Damage","","","1","Straight Ahead","0","None","Unknown","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","true","false","East Main Street","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"991692","2","1","Vehicle in Operation","1","Chevrolet","2009","2009","Cobalt Lt","Blue","W","Westbound","false","18","Pedalcycle/Pedalcyclist","14","Overtaking/Passing Cyclist","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","14","Overtaking/Passing Cyclist","0","None","1G1AT58H097285038","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","06702","true","true","255 East Main Street, Waterbury, CT 06702","false","false","East Main Street","false","CT","false","false","88","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","2022-08-12","","","",""
"997829","1","1","Vehicle in Operation","1","","","","","","","","true","17","Pedestrian","99","Unknown","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","false","true","","false","false","Goffee St","false","","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"1000864","1","1","Vehicle in Operation","1","ACUR","2007","2007","MDX","Brown","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","5J8TB185X7A024924","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","East Haven","CT","","06512","","true","BRUNEAUS  IMPOUND ","false","false","SAVIN AVENUE","false","CT","false","false","88","Allstate Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1006228","1","2","Parked Vehicle","0","FORD","2020","2020","SUPER DUTY","YEL","W","Westbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","4","Downhill","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","4","Disabling Damage","5","Pick Up","12","Parked","0","None","1FTBF2A68LEC33248","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","SUNRISE","FL","","33323","","false","Hines Brothers","false","false","I 84","false","FL","false","false","88","OLD REPUBLIC INSURANCE COMPANY","","","","","","","","","","","","","","","","","","","","2023-03-01","","","",""
"1006228","3","1","Vehicle in Operation","2","Ram","2019","2019","Promaster 1500 1500 ","Black","W","Westbound","false","23","Parked Vehicle","1","Straight Ahead","99","Unknown","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","4","Downhill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","4","Disabling Damage","3","Passenger Van","1","Straight Ahead","99","Unknown","3C6TRVBG4KE562365","1","No Control Device","88","Not Applicable","23","Parked Vehicle","23","Parked Vehicle","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Canton","CT","","06019","","false","Hines Brothers","false","false","I 84","false","CT","false","false","88","Uitca Mutual Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1006228","2","2","Parked Vehicle","0","Chevrolet","2020","2020","Silverado Medium Dut","White","W","Westbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","65","2","Towed But not Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","4","Downhill","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","3","Functional Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","12","Parked","0","None","1HTKHPVK3LH240379","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","88","Not Applicable","SOUTHBURY","CT","","06488","","false","Hilario's","false","false","I 84","false","CT","false","false","88","Selective Insurance Company of South Carolina","694097","CLASSIC COACH WORKS INC","SOUTHBURY","CT","UnitedStates","06488","1","Interstate Carrier","","SOUTHBURY","CT","UnitedStates","06488    ","","","","","10","Flatbed","","88","Not Applicable","",""
"1006534","1","1","Vehicle in Operation","1","Nissan","2022","2022","Rogue Sport Sv","Gray","N","Northbound","false","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","40","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","3","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","99","Unknown","JN1BJ1BW7NW682783","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","North Branford","CT","","06471","true","false","33 Laurel Street, Branford CT 06405","false","false","E. Main Street","false","CT","false","false","88","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","2023-06-15","","","",""
"1013657","1","1","Vehicle in Operation","1","Ford","2022","2022","F150 Supercrew","Black","S","Southbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","88","2","Towed But not Due to Disabling Damage","88","Not Applicable","0","2","Curve Left","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","2","Negotiating a Curve","0","None","1FTEW1EP6NKD31113","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Guilford","CT","","06437","true","false","North Haven Police Department","false","false","","true","CT","false","false","88","Allstate Fire and Casualty Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
