https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"961781","","2","69","1","Male","CT","06716","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","3","Test Given","97","Other","3","Test Given","97","Other","","","","","","","","","","","","","","","","","","","","","Pole Hill Rd","S","false","1","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","3","Reflective Clothing","1","Helmet","99","Unknown if Distracted","","","","Wolcott","","2","State","CT","","","","1","Not Transported","Bethany EMS",""
"966551","","2","60","2","Female","CT","06451","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","3","Test Given","1","Blood","3","Test Given","1","Blood","","","","","","","","","","","","","","","","","","","","","Old Colony Road (Route 71)","S","false","1","","false","99","Unknown","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","","","5","Travel Lane-Other Location","0","None","","","99","Unknown if Distracted","","","","MERIDEN","","88","Not applicable","CT","","","","3","EMS Ground","","New Haven Hospital"
"969416","","2","42","1","Male","CT","06513","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Route 15","S","false","1","","false","6","In Roadway - Other","1","No","99","Unknown","99","Unknown","5","Travel Lane-Other Location","0","None","0","None","1","Not Distracted","","","","New Haven","","2","State","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"982785","","2","37","2","Female","CT","06514","3","Pedestrian","K","Fatal Injury (K)","3","Emotional (depressed, angry, disturbed, etc.)","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Paradise Avenue","N","false","1","","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","","","7","Shoulder/Roadside","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Hamden","","2","State","CT","","","","1","Not Transported","","OFFICE OF THE CHIEF MEDICAL EXAMINER"
"986434","","2","68","1","Male","CT","06519","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA T GRASSO BLVD","W","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","99","Unknown","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","99","Unknown","","","","","1","Not Transported","",""
"986582","","2","38","1","Male","PA","19140","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","RT 15 NORTHBOUND","N","false","2","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","6","Disabled Vehicle Related (Working on, Pushing, Leaving/Approaching)","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Philadelphia","","2","State","PA","","","","1","Not Transported","",""
"990156","","2","27","2","Female","CT","06511","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","W","false","1","","false","1","Crossing Roadway","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","2","Dart/Dash","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"991692","","2","58","1","Male","","","5","Bicyclist","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","East Main Street","W","false","1","1","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","99","Unknown","97","Other","","","5","Travel Lane-Other Location","0","None","","","99","Unknown if Distracted","","","","","","2","State","","","","","3","EMS Ground","Trinity Ambulance","St. Mary's Hospital"
"997829","","1","61","1","Male","CT","06514","3","Pedestrian","K","Fatal Injury (K)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","GOFFE","","true","1","","false","99","Unknown","1","No","99","Unknown","99","Unknown","99","Unknown","0","None","0","None","99","Unknown if Distracted","","","","Hamden","UnitedStates","1","Not Licensed","CT","","","","3","EMS Ground","AMERICAN MEDICAL RESPONSE","YALE-NH HOSP"
"1000864","","2","69","1","Male","CT","06516","3","Pedestrian","K","Fatal Injury (K)","2","Physically Impaired","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","SAVIN AVENUE","N","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","","","5","Travel Lane-Other Location","0","None","","","1","Not Distracted","","","","West Haven","","","","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"1006228","3","2","41","1","Male","CT","06710","2","Passenger","K","Fatal Injury (K)","","","","","","","","","","","","","","","1","Not Ejected","99","Unknown","88","Not Applicable","2","Deployed-Front","","","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","13","First Row, Right Seat","","Waterbury","","","","CT","","","","1","Not Transported","",""
"1006534","","2","55","2","Female","CT","06405","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","97","Other","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","E. Main Street","E","false","1","","false","1","Crossing Roadway","1","No","2","Dart/Dash","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Branford","","2","State","CT","","","","3","EMS Ground","Branford FD EMS","New Haven Hospital"
"1013657","","2","62","1","Male","CT","06471","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","sc acess rd","S","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","","","5","Travel Lane-Other Location","0","None","","","99","Unknown if Distracted","","","","North Branford","","88","Not applicable","CT","","","","3","EMS Ground","NB Medic #4","New Haven Hospital"
"1014742","","4","52","1","Male","CT","06460","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","3","Test Given","1","Blood","3","Test Given","1","Blood","","","","","","","","","","","","","","","","","","","","","Interstate 84 East","E","false","2","","false","1","Crossing Roadway","1","No","2","Dart/Dash","9","Not Visible (Dark Clothing, No Lighting, etc.)","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Milford","","2","State","CT","","","","1","Not Transported","",""
"1016764","","3","42","2","Female","NC","28401","3","Pedestrian","K","Fatal Injury (K)","2","Physically Impaired","97","Other","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","","true","1","","false","97","Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Wilmington","UnitedStates","2","State","NC","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1019557","","2","36","1","Male","CT","06514","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Dixwell Ave","E","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","2","Dart/Dash","2","Intersection-Unmarked Crosswalk","0","None","","","1","Not Distracted","","","","Hamden","","2","State","CT","","","","3","EMS Ground","AMR","Yale New Haven Hospital"
"1024691","","3","42","1","Male","CT","06108","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","3","Test Given","1","Blood","3","Test Given","1","Blood","","","","","","","","","","","","","","","","","","","","","Chase Avenue","N","false","1","","false","1","Crossing Roadway","99","Unknown","3","Failure to Yield Right-Of-Way","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","East Hartford","","2","State","CT","","","","3","EMS Ground","AMR","St Mary's Hospital"
"1025978","","3","87","1","Male","CT","06483","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Roosevelt Dr (RT 34)","N","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","","","5","Travel Lane-Other Location","0","None","","","99","Unknown if Distracted","","","","Seymour","","2","State","CT","","","","3","EMS Ground","Oxford Ambulance","New Haven Hospital"
"1027723","","2","15","1","Male","CT","06512","5","Bicyclist","K","Fatal Injury (K)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","TOWNSEND AVENUE","W","false","2","2","false","1","Crossing Roadway","1","No","10","Improper Turn/Merge","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","99","Unknown","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1029552","","3","78","1","Male","CT","06702","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","3","Test Given","1","Blood","3","Test Given","1","Blood","","","","","","","","","","","","","","","","","","","","","East Main St","N","false","1","","false","1","Crossing Roadway","99","Unknown","3","Failure to Yield Right-Of-Way","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Waterbury","","2","State","CT","","","","3","EMS Ground","Trinity Ambulance","St Mary's Hospital"
"1031126","","1","19","2","Female","CT","06477","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Old Tavern Rd","N","","1","","","1","Crossing Roadway","1","No","2","Dart/Dash","2","Dart/Dash","5","Travel Lane-Other Location","0","None","","","99","Unknown if Distracted","","","","Orange","","88","Not applicable","CT","","","","3","EMS Ground","AMR ","Yale NH Hosp"
"1037086","","3","38","1","Male","CT","06029","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","3","Test Given","1","Blood","3","Test Given","1","Blood","","","","","","","","","","","","","","","","","","","","","I-91 Northbound","N","false","2","","false","6","In Roadway - Other","1","No","6","Disabled Vehicle Related (Working on, Pushing, Leaving/Approaching)","7","Entering/Exiting Parked/Standing Vehicle","5","Travel Lane-Other Location","4","Lighting","88","Not Applicable","1","Not Distracted","","","","Ellington","","2","State","CT","","","","1","Not Transported","Nelson","NONE"
"1038025","","3","58","1","Male","CT","06051","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Lewis Avenue","N","false","1","","false","99","Unknown","1","No","99","Unknown","","","5","Travel Lane-Other Location","0","None","","","99","Unknown if Distracted","","","","New Britain","","2","State","CT","","","","3","EMS Ground","Hunters Ambulance","MIDSTATE MEDICAL CENTER"
"1043008","","2","73","1","Male","CT","06706","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Baldwin Street","W","false","1","","false","1","Crossing Roadway","1","No","2","Dart/Dash","9","Not Visible (Dark Clothing, No Lighting, etc.)","5","Travel Lane-Other Location","0","None","","","1","Not Distracted","","","","Waterbury","","","","CT","","","","3","EMS Ground","Trinity Ambulance","St. Mary's Hospital"
"1046382","","2","30","2","Female","CT","06516","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Saw Mill Rd. ","E","false","1","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","West Haven","UnitedStates","2","State","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"1059759","","2","68","2","Female","CT","06461","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Flax Mill Ln","W","","1","","","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","1","No Improper Action","","","5","Travel Lane-Other Location","0","None","","","1","Not Distracted","","","","Milford","","2","State","CT","","","","3","EMS Ground","Milford Fire","Bpt Hosp"
"1061221","","2","74","1","Male","CT","06512","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","North High Street","S","false","1","","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","5","In Roadway Improperly (Standing, Lying, Working, Playing)","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","","2","State","CT","","","","1","Not Transported","",""
"1068584","","2","30","1","Male","CT","06705","3","Pedestrian","K","Fatal Injury (K)","2","Physically Impaired","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Meriden Road","E","false","1","","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","1","No Improper Action","88","Not Applicable","7","Shoulder/Roadside","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Waterbury","","","","CT","","","","3","EMS Ground","Trinity Ambulance","Saint Mary's Hospital"
"1070408","","2","19","1","Male","FL","33411","5","Bicyclist","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Foxon Rd","W","false","1","2","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","West Palm Beach","","2","State","FL","","","","3","EMS Ground","AMR","New Haven Hospital"
